Customer_ID,Age,Income,Customer_Segment,Location,Product_ID,Base_Price,Discount,Final_Price,Units_Sold,Revenue,Profit,Competitor_Pricing,Inflation_Rate,Season,Transaction_Date,Promotion_Type,Category,Transaction_Frequency,Tenure,Days_Since_Last_Purchase
115,33,21676.603953931968,High-value,North America,115,117.27344633783258,0.16681907901122642,97.70999802728286,4,390.83999210913146,62.474342363200265,123.23581900386719,0.02137838143131117,Winter,2020-12-03 21:21:53,Discount,Home Goods,2,2,272
116,38,34571.227484801195,Low-value,Europe,116,125.41891250322035,0.23472083001028562,95.98048126147708,3,287.94144378443127,24.561727527668523,136.87763106436242,0.014255930123918903,Winter,2020-09-25 14:18:13,Flash Sale,Beauty Products,6,3,141
117,35,49204.23456582038,Medium-value,North America,117,82.1719579135719,0.11152178665113091,73.00799435442883,33,2409.2638136961514,511.09158589264064,88.44478156108306,0.017200763806849165,Winter,2020-01-20 21:00:20,BOGO,Home Goods,7,4,264
118,23,55365.228156946694,Low-value,North America,118,127.56988122104998,0.21749267527423483,99.82436646986746,1,99.82436646986746,10.525449615132473,120.22645485744324,0.024642032628784765,Summer,2022-07-05 04:29:41,Loyalty Points,Electronics,7,4,163
119,46,33425.74760622065,Medium-value,Europe,119,100.08010262770641,0.06020243833674743,94.05503642052656,6,564.3302185231594,143.9937874867925,99.2925267604262,0.015567876025718755,Summer,2020-03-29 06:30:48,Discount,Home Goods,3,2,235
120,43,44199.898523196025,Medium-value,Europe,120,98.61813850691526,0.17095641468400355,81.75873512496256,14,1144.6222917494758,178.16453438170635,100.22427351881734,-0.001046700529426764,Spring,2023-05-13 03:46:07,Discount,Home Goods,3,4,16
121,43,44779.61533539646,Low-value,Europe,121,133.26316390190263,0.17086587783288612,110.49303641901626,1,110.49303641901626,17.208821687684434,128.59658481942827,0.016775077152870823,Spring,2022-07-14 03:43:49,Loyalty Points,Home Goods,4,2,357
122,26,29249.573019522264,Low-value,Europe,122,116.75397411143331,0.1336653041996317,101.14801864531265,1,101.14801864531265,19.420236767309333,112.51214706950508,0.013880681833431056,Summer,2021-01-02 07:49:02,Flash Sale,Home Goods,1,3,257
123,49,25533.292521900134,Low-value,Asia-Pacific,123,87.53226656660756,0.18674671006278068,71.18590376095527,37,2633.878439155345,366.79273508020935,82.02148439783186,0.018864424680758086,Spring,2022-08-19 20:00:50,Loyalty Points,Clothing,7,2,220
124,21,36770.89431100395,Medium-value,Europe,124,89.84160143610946,0.16501638587822132,75.01626506561105,25,1875.4066266402763,303.17860150836094,81.76314032967998,0.020236125137860834,Summer,2020-09-09 05:26:18,Loyalty Points,Electronics,6,2,55
125,41,42271.089057517616,Medium-value,North America,125,106.5153695559512,0.16771377323494388,88.65127502020816,19,1684.374225383955,267.7198102898042,112.45191157043921,0.041218951536398776,Spring,2020-12-13 15:07:46,Flash Sale,Home Goods,8,2,192
126,57,25292.839012887565,Medium-value,Asia-Pacific,126,106.30553896738425,0.11965064494190507,93.5860126690399,9,842.2741140213591,172.54921852683844,105.1980092641907,0.01779831588673499,Summer,2021-05-17 02:35:39,Discount,Home Goods,2,2,220
127,25,31275.23531130583,Low-value,Asia-Pacific,127,99.23050674014787,0.13131054248965546,86.20049506857565,11,948.2054457543321,184.13054385519354,106.6096529703836,0.027216912896451454,Winter,2021-09-03 02:31:52,Flash Sale,Home Goods,3,2,229
128,29,56553.77432597951,Medium-value,North America,128,85.92926488248416,0.19779876193470147,68.93256267476977,29,1999.0443175683233,254.68024045389504,80.63537296159375,0.0160774989136753,Summer,2022-06-03 05:59:35,Loyalty Points,Clothing,2,4,166
129,36,29313.834345594158,High-value,Asia-Pacific,129,89.0623513542564,0.10161783290429258,80.01202821627618,17,1360.204479676695,300.3624985610438,86.77052300920487,0.024496744242190487,Winter,2023-04-02 11:35:03,Discount,Home Goods,4,1,136
130,30,41712.97918153053,Medium-value,North America,130,99.5220151385903,0.12191360662193644,87.3889273347618,15,1310.833910021427,265.85275106622896,96.64272028028455,0.017569036162965453,Summer,2020-05-08 11:24:50,Discount,Home Goods,6,4,237
131,19,66509.30929783148,Medium-value,Asia-Pacific,131,68.28831355831329,0.07787450976889652,62.970394617014954,39,2455.845390063583,591.5744299216306,69.72701606964941,0.015026829233947804,Winter,2021-10-14 07:22:19,Discount,Beauty Products,3,4,221
132,36,31845.56233889922,Low-value,Asia-Pacific,132,109.95198193498997,0.14633615258332508,93.86203192971227,11,1032.482351226835,185.8520903274122,109.68863602636898,0.02621798250293419,Winter,2023-03-25 13:32:02,Loyalty Points,Electronics,6,3,91
133,24,56246.31445518178,Low-value,North America,133,105.15486621223856,0.25252450109077174,78.60068608472616,25,1965.0171521181542,124.8069934039794,107.41246933185954,0.023307599468949933,Summer,2022-04-18 03:31:55,Loyalty Points,Clothing,3,3,288
134,40,64158.841866437404,Low-value,North America,134,81.28197188194181,0.17418566998098461,67.12381715231022,31,2080.838331721617,317.01954188347975,78.91976670440367,0.03472961561471041,Winter,2021-01-28 09:01:03,Discount,Home Goods,1,1,131
135,26,60974.75866316536,Low-value,North America,135,109.6975745258448,0.08799308278253276,100.04494676954907,1,100.04494676954907,23.256644601457722,119.38367072822258,0.016147340585517395,Summer,2023-06-06 14:43:25,Discount,Home Goods,7,1,259
136,50,59482.77455695113,Medium-value,North America,136,65.72045491714687,0.22096814595813102,51.19832784257999,53,2713.51137565674,275.28249823059093,71.41539212133756,0.016302287326520264,Spring,2020-11-28 17:55:34,Discount,Home Goods,2,4,325
137,27,44067.70604738056,Medium-value,Europe,137,107.3773688330304,0.09796661806641213,96.85797115158864,2,193.7159423031773,43.38762593693474,113.34871049584851,0.01261161810425979,Winter,2020-12-25 05:00:53,Loyalty Points,Clothing,5,2,120
138,32,51901.21303699596,Medium-value,Europe,138,117.95838333465207,0.19538713867281068,94.91083233242385,5,474.55416166211927,61.69981999083703,129.65327977130693,0.017816180947535034,Summer,2022-08-02 12:58:34,Discount,Clothing,6,4,64
139,43,11418.152695239703,Low-value,North America,139,107.88651784483186,0.14657114862993442,92.07346700263093,3,276.2204010078928,49.658713533745924,101.59887322694816,0.022849893869593664,Summer,2021-01-30 04:47:52,Discount,Home Goods,5,3,175
140,23,38924.714432475244,High-value,Europe,140,112.05273536864448,0.17408339041090523,92.54621529085489,10,925.4621529085489,141.09300532803758,110.54271756974177,0.021213581638683573,Fall,2021-12-17 16:13:46,BOGO,Home Goods,12,1,103
141,37,61600.81729776377,Medium-value,North America,141,113.32209118609185,0.2062633798502363,89.94789364635189,7,629.6352555244632,74.35700871261312,116.30163257366499,0.03023755851567693,Summer,2022-03-20 17:06:30,Discount,Home Goods,6,4,351
142,48,58396.064473414415,High-value,North America,142,107.9105026422484,0.07496967210390765,99.82048764259117,1,99.82048764259117,24.283135793017294,105.52795758574324,0.017618482411367747,Summer,2020-04-05 06:54:33,Flash Sale,Clothing,4,4,192
143,19,35348.26649916484,Medium-value,Asia-Pacific,143,98.93662745079943,0.13353355823971017,85.7252675470576,17,1457.3295482999793,279.98368163546604,93.55123416038634,0.008447928132838543,Fall,2022-03-30 10:41:54,Flash Sale,Home Goods,6,2,25
144,37,52347.43897090001,High-value,North America,144,93.61382671461173,0.19234169638768744,75.6079844789803,14,1058.5117827057243,141.09628090252934,85.06208682663797,0.01210980335063364,Summer,2021-03-12 16:18:42,Flash Sale,Home Goods,6,4,339
145,38,61289.73803448739,Medium-value,North America,145,122.91782102110783,0.14001496087968623,105.70748711942115,1,105.70748711942115,19.665012404645665,133.87140838892017,0.008998919707747008,Summer,2021-10-19 04:55:51,Loyalty Points,Clothing,4,3,329
146,43,90826.97948447932,Low-value,North America,146,112.14051899260693,0.12062840659031357,98.61318687231795,1,98.61318687231795,20.114823577493112,106.09675154625573,0.013740887506455317,Spring,2022-06-27 16:21:55,Flash Sale,Clothing,7,2,50
147,23,55105.56502761089,Medium-value,North America,147,123.70658106028789,0.14314622210307917,105.99845133221936,1,105.99845133221936,19.40384459001784,122.99659713416187,0.02768040015052326,Spring,2022-02-25 17:33:37,BOGO,Home Goods,11,4,111
148,22,46340.98815271421,Medium-value,Asia-Pacific,148,119.82444713086922,0.12268647796063474,105.12360773880259,1,105.12360773880259,21.24649474719415,108.37398250951635,0.009324115213626558,Spring,2021-06-13 00:05:28,Flash Sale,Clothing,3,1,2
149,40,67075.3209751968,Low-value,North America,149,76.57267547900722,0.12994632923307398,66.6223373809548,36,2398.404145714373,468.77272364339126,77.15139319729136,0.016808788232099324,Winter,2021-06-20 19:38:38,Loyalty Points,Home Goods,6,4,326
150,38,60486.73433801643,Medium-value,Asia-Pacific,150,86.6797758772995,0.22025833072095174,67.58783313529929,28,1892.45932778838,193.53572059331006,92.527003746202,0.02978543128046883,Spring,2022-12-04 06:52:11,Loyalty Points,Home Goods,4,3,89
151,38,73003.83598513075,Medium-value,North America,151,63.16352607422523,0.13056389153348869,54.916650306997404,39,2141.749361972899,417.3851001465499,62.63372270218381,0.008570298375293916,Spring,2021-03-01 20:19:58,Discount,Clothing,5,2,343
152,38,38486.41308570583,Medium-value,Asia-Pacific,152,68.85497874865972,0.21830586992425532,53.82353271431745,48,2583.5295702872377,270.0022843322714,74.5232576207599,0.02306632441558504,Spring,2021-10-16 15:44:24,Discount,Electronics,7,1,140
153,28,34303.35422636957,Medium-value,Europe,153,63.89300135687181,0.20353302225053962,50.88866569004986,57,2900.653944332842,351.32319019365724,60.23784676207322,0.01700498053973751,Fall,2023-08-13 07:51:31,Discount,Beauty Products,6,1,197
154,37,46229.61971653513,High-value,Asia-Pacific,154,54.819901952453804,0.17448934310969005,45.25441327143252,46,2081.703010485896,316.50216761688336,51.55973360216676,0.021868400551879025,Summer,2020-05-03 14:16:32,Discount,Clothing,5,1,216
155,38,55515.616358847365,Medium-value,Asia-Pacific,155,95.24082199429752,0.12179053920333621,83.64139092944306,16,1338.262254871089,271.56504853495676,97.11898315165185,0.016819749003727805,Summer,2021-04-29 18:47:19,Flash Sale,Home Goods,2,3,241
156,28,69555.88016268083,Low-value,North America,156,123.49641802845049,0.16251992906467982,103.42578893072468,1,103.42578893072468,16.97829631080934,131.15843959542053,0.007597688098932671,Summer,2020-02-07 22:58:30,Flash Sale,Home Goods,1,4,140
157,54,48893.306941897325,Medium-value,Asia-Pacific,157,107.10160270611465,0.1542650902207676,90.57956430186707,7,634.0569501130694,109.25909685310775,96.49602761552764,0.001627787257687953,Spring,2022-11-19 23:22:45,BOGO,Home Goods,6,1,52
158,40,57063.49598425292,Medium-value,Asia-Pacific,158,113.91147408144226,0.12214681156845276,99.99755072133165,1,99.99755072133165,20.259518864322075,108.29929282099981,0.019353658351597507,Spring,2022-04-19 06:16:09,Flash Sale,Clothing,6,3,309
159,23,70843.34630350978,Medium-value,North America,159,101.0802998540349,0.1557771220803975,85.33430164374973,16,1365.3488262999956,233.24946793480467,95.99668745408192,0.01803477927373792,Winter,2022-05-22 10:33:03,Discount,Home Goods,5,3,175
160,42,24050.471428898163,Low-value,Europe,160,102.88016235198316,0.12615856010370338,89.90094920642173,9,809.1085428577956,160.96352004030172,103.1246771990639,0.017851882208933963,Winter,2021-10-29 07:43:15,Flash Sale,Home Goods,8,4,181
161,25,28052.26935061228,Low-value,Europe,161,115.53897901906488,0.24270975795550162,87.49654138692186,18,1574.9377449645935,119.14660932437613,118.242783315895,0.025815048763099795,Summer,2023-02-20 12:26:41,Discount,Home Goods,8,2,127
162,43,59830.31941401874,Medium-value,Europe,162,96.7350321472738,0.09419098772578188,87.62346392163683,16,1401.9754227461892,318.5430626967227,97.56125369881914,0.02350895336931592,Summer,2020-05-19 18:17:15,Flash Sale,Clothing,3,2,111
163,47,41098.04315233674,Medium-value,Asia-Pacific,163,102.51262721697208,0.18479889416321438,83.5684070695098,11,919.2524777646079,129.90524819392294,97.26639797911186,0.006649456025163578,Winter,2021-02-14 16:21:40,Flash Sale,Home Goods,8,3,211
164,27,59698.6570977642,Low-value,North America,164,91.86045214890277,0.15167257023660585,77.92774126838194,23,1792.3380491727846,313.3847695754499,98.67313605339706,0.03348067255589869,Summer,2020-07-21 13:43:31,Flash Sale,Beauty Products,9,1,81
165,45,45680.85668449726,Medium-value,Europe,165,75.6378141208632,0.1876567679972352,61.44386638456637,43,2642.086254536354,365.38804949837186,79.78781253036459,0.019078849619799724,Summer,2020-02-26 08:35:25,Flash Sale,Home Goods,1,4,274
166,39,54319.60548885749,High-value,Europe,166,97.43174621073244,0.1922613932448373,78.69938293797964,19,1495.288275821613,199.44605121887173,100.07783051687379,0.0028606681990405447,Spring,2023-05-07 16:00:55,Loyalty Points,Clothing,4,1,183
167,43,32171.356470738385,Medium-value,Europe,167,76.48682767908969,0.20711492744995116,60.64526391345811,35,2122.584236971034,248.65695883333672,74.52956593796601,0.01957040830707213,Summer,2021-02-10 04:53:42,Discount,Clothing,8,2,13
168,54,35872.466077881414,Medium-value,Europe,168,117.60640399349427,0.13100266278269895,102.19965191004867,1,102.19965191004867,19.875169114602684,113.56292898919094,0.0007948324997811007,Summer,2021-10-06 11:26:56,Loyalty Points,Electronics,5,1,352
169,33,63241.99129047094,Medium-value,North America,169,109.77638508104606,0.07584196739836703,101.45072806261878,1,101.45072806261878,24.60725850588655,115.08794842708744,0.017010763119667455,Summer,2021-02-09 11:43:55,Loyalty Points,Beauty Products,7,2,232
170,27,19359.827272046634,Medium-value,Europe,170,129.79532464432822,0.2821289726439776,93.17630304843235,7,652.2341213390264,16.237030581818146,120.00989911005944,0.04610815508572022,Spring,2023-04-08 12:09:45,Discount,Clothing,7,1,280
171,26,44100.395447071685,High-value,Asia-Pacific,171,84.32721065130242,0.13497794239924557,72.94489726932188,32,2334.2367126183003,445.3071940291261,76.46535627770139,0.03585607368575882,Summer,2020-02-20 22:45:31,Loyalty Points,Home Goods,4,4,156
172,27,31341.6671976953,Medium-value,Asia-Pacific,172,72.54324400342344,0.07575603116436563,67.04765574993591,35,2346.667951247757,569.3584731638829,79.33210659821285,0.018808982059688138,Fall,2021-05-25 00:25:13,Flash Sale,Clothing,3,1,27
173,34,53919.61055694764,Medium-value,North America,173,69.47242138010279,0.16609948924705534,57.93308767211151,42,2433.1896822286835,390.7004936536616,75.71639018445715,0.04091618506790969,Winter,2023-11-09 05:59:48,Discount,Home Goods,1,3,39
174,38,33933.237152524816,Medium-value,Europe,174,131.49772059349516,0.14329515986030814,112.65473369978413,1,112.65473369978413,20.60632928433752,143.14267338038331,0.02691925634209601,Spring,2021-09-10 21:49:46,Loyalty Points,Clothing,7,1,175
175,38,26533.396108877525,Low-value,Europe,175,92.06497668362209,0.1901572710634855,74.55815195694109,24,1789.3956469665861,242.70403868173491,92.94021840945499,0.024239004764996512,Winter,2023-08-05 18:42:03,Loyalty Points,Home Goods,5,2,350
176,43,50542.3730251754,Medium-value,Asia-Pacific,176,70.00813793524257,0.1475832537303253,59.67610915115805,48,2864.4532392555866,512.1798046314362,64.36196040207841,0.02354323398906707,Winter,2020-10-28 04:38:15,Loyalty Points,Home Goods,4,2,257
177,35,67880.43161482863,High-value,North America,177,109.40691735860894,0.21553135141937652,85.82629660567991,25,2145.6574151419977,231.03636136634157,109.41108241511623,0.04162846258588475,Winter,2021-05-13 03:01:20,Flash Sale,Clothing,6,2,90
178,50,38344.57228007358,Medium-value,Asia-Pacific,178,93.31931795570654,0.13750377761779256,80.487559212081,13,1046.338269757053,197.13247636012346,90.7074691222622,0.03340297863440673,Spring,2020-09-03 18:47:02,Flash Sale,Clothing,3,3,25
179,32,43634.783105326045,Low-value,North America,179,81.08114389573086,0.08732751364353063,74.00052919594336,27,1998.0142882904706,465.5806686611574,82.36501330755729,0.017053234987331866,Summer,2021-12-01 23:13:21,Discount,Home Goods,6,2,225
180,62,60497.29956697824,Medium-value,North America,180,129.73900470537836,0.18156452013593533,106.1830045731325,1,106.1830045731325,15.365701279367642,140.1100046409957,0.03962939924402202,Winter,2021-01-13 14:16:07,Discount,Home Goods,4,3,62
181,41,74545.39736997738,High-value,North America,181,97.17242529378072,0.09226451464338399,88.20685863732955,12,1058.4823036479545,242.23393118019658,96.53340478137352,0.0209849662353573,Spring,2021-06-14 03:48:55,Flash Sale,Clothing,5,2,1
182,26,44017.15377414335,Medium-value,Asia-Pacific,182,111.34173953636599,0.1568315103747557,93.87984635712506,10,938.7984635712506,159.4062868166887,118.40550146048622,0.029098698578137572,Summer,2022-06-27 17:27:39,BOGO,Electronics,2,4,228
183,24,75755.5569866196,Medium-value,North America,183,108.6613332371672,0.20536183462689306,86.34644249057835,20,1726.928849811567,205.67018449122628,108.45094972877821,0.03417282389008483,Summer,2022-04-18 17:17:16,Discount,Electronics,3,2,183
184,40,35429.79665167215,Low-value,Asia-Pacific,184,154.32917330463997,0.11838769977376967,136.0584974691162,1,136.0584974691162,28.02807615586822,168.2648339174295,0.00818141952134473,Fall,2022-10-17 00:18:18,Flash Sale,Home Goods,3,3,188
185,33,37637.50752037775,Low-value,Asia-Pacific,185,95.97318618675254,0.18105771903634946,78.59650000712824,24,1886.3160001710778,273.96647223363516,95.43081528397398,0.017326085883695486,Summer,2021-08-13 09:01:41,Flash Sale,Clothing,1,1,310
